Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:17:15.357000,GAS,10,0 days 00:01:35.793000,21.0,5.0,,,0 days 00:00:32.708000,0 days 00:00:33.554000,0 days 00:00:29.531000,0 days 01:16:12.272000,0 days 01:16:45.826000,0 days 01:17:15.357000,234.0,208.0,56.0,273.0,False,SOFT,7.0,False,Alpine,0 days 01:15:39.564000,,1,,False,,False,True
0 days 01:18:54.486000,GAS,10,0 days 00:01:39.129000,22.0,5.0,,0 days 01:18:52.786000,0 days 00:00:43.049000,0 days 00:00:29.397000,0 days 00:00:26.683000,0 days 01:17:58.406000,0 days 01:18:27.803000,0 days 01:18:54.486000,277.0,241.0,,253.0,False,SOFT,8.0,False,Alpine,0 days 01:17:15.357000,,1,,False,,False,False
0 days 00:35:41.240000,ANT,12,,1.0,1.0,0 days 00:33:46.928000,,,0 days 00:00:43.680000,0 days 00:00:26.593000,,0 days 00:35:14.844000,0 days 00:35:41.271000,195.0,166.0,260.0,,False,SOFT,1.0,True,Mercedes,0 days 00:33:46.928000,,1,,False,,False,False
0 days 00:36:58.290000,ANT,12,0 days 00:01:17.050000,2.0,1.0,,,0 days 00:00:28.188000,0 days 00:00:27.306000,0 days 00:00:21.556000,0 days 00:36:09.428000,0 days 00:36:36.734000,0 days 00:36:58.290000,282.0,254.0,260.0,309.0,True,SOFT,2.0,True,Mercedes,0 days 00:35:41.240000,,1,,False,,False,True
0 days 00:39:19.345000,ANT,12,0 days 00:02:21.055000,3.0,1.0,,0 days 00:39:17.402000,0 days 00:00:48.120000,0 days 00:00:52.328000,0 days 00:00:40.607000,0 days 00:37:46.410000,0 days 00:38:38.738000,0 days 00:39:19.345000,139.0,124.0,,219.0,False,SOFT,3.0,True,Mercedes,0 days 00:36:58.290000,,1,,False,,False,False
0 days 00:42:56.346000,ANT,12,,4.0,2.0,0 days 00:40:44.916000,,,0 days 00:00:48.804000,0 days 00:00:27.255000,,0 days 00:42:29.233000,0 days 00:42:56.375000,135.0,141.0,257.0,,False,SOFT,4.0,False,Mercedes,0 days 00:39:19.345000,,1,,False,,False,False
0 days 00:44:12.870000,ANT,12,0 days 00:01:16.524000,5.0,2.0,,,0 days 00:00:27.965000,0 days 00:00:27.107000,0 days 00:00:21.452000,0 days 00:43:24.311000,0 days 00:43:51.418000,0 days 00:44:12.870000,281.0,254.0,260.0,309.0,True,SOFT,5.0,False,Mercedes,0 days 00:42:56.346000,,1,,False,,False,True
0 days 00:46:05.301000,ANT,12,0 days 00:01:52.431000,6.0,2.0,,0 days 00:46:03.393000,0 days 00:00:38.575000,0 days 00:00:41.205000,0 days 00:00:32.651000,0 days 00:44:51.445000,0 days 00:45:32.650000,0 days 00:46:05.301000,96.0,173.0,,296.0,False,SOFT,6.0,False,Mercedes,0 days 00:44:12.870000,,1,,False,,False,False
0 days 00:56:47.693000,ANT,12,,7.0,3.0,0 days 00:55:27.326000,,,0 days 00:00:28.421000,0 days 00:00:22.346000,,0 days 00:56:25.555000,0 days 00:56:47.806000,276.0,244.0,249.0,,False,SOFT,7.0,False,Mercedes,0 days 00:46:05.301000,,1,,False,,False,False
0 days 00:58:10.103000,ANT,12,0 days 00:01:22.410000,8.0,3.0,,0 days 00:58:08.219000,0 days 00:00:28.729000,0 days 00:00:27.942000,0 days 00:00:25.739000,0 days 00:57:16.422000,0 days 00:57:44.364000,0 days 00:58:10.103000,278.0,245.0,,293.0,False,SOFT,8.0,False,Mercedes,0 days 00:56:47.693000,,1,,False,,False,False
